Story,Label,UniqueName,OutputCase,CaseType,StepType,StepNumber,DispX,DispY,DriftX,DriftY
Story4,19,1172,ED1_DYN_09_XN,Combination,Min,None,-0.005761,-0.004327,0.000809,0.000627
Story4,19,1172,ED1_DYN_09_YP,Combination,Max,None,0.000724,0.005946,0.000104,0.000853
Story4,19,1172,ED1_DYN_09_YP,Combination,Min,None,-0.000655,-0.006023,9.3E-05,0.000866
Story4,19,1172,ED1_DYN_09_YN,Combination,Max,None,0.000724,0.005946,0.000104,0.000853
Story4,19,1172,ED1_DYN_09_YN,Combination,Min,None,-0.000655,-0.006023,9.3E-05,0.000866
Story4,20,1173,Dead,LinStatic,None,None,3E-06,-3.6E-05,4.317E-07,6E-06
Story4,20,1173,Live,LinStatic,None,None,0,0,0,0
Story4,20,1173,MODAL,LinModEigen,Mode,1,1E-06,2E-06,1.893E-07,2.328E-07
Story4,20,1173,MODAL,LinModEigen,Mode,2,5.943E-08,1E-06,8.538E-09,1.919E-07
Story4,20,1173,MODAL,LinModEigen,Mode,3,-1E-06,2E-06,1.589E-07,2.646E-07
Story4,20,1173,MODAL,LinModEigen,Mode,4,-7E-06,-3E-06,1E-06,3.618E-07
Story4,20,1173,MODAL,LinModEigen,Mode,5,1.396E-07,-7E-06,1.55E-08,1E-06
Story4,20,1173,MODAL,LinModEigen,Mode,6,2E-06,-1E-05,1.948E-07,1E-06
Story4,20,1173,MODAL,LinModEigen,Mode,7,1.3E-05,5E-06,1E-06,3.699E-07
Story4,20,1173,MODAL,LinModEigen,Mode,8,-8.983E-08,1.3E-05,5.117E-09,1E-06
Story4,20,1173,MODAL,LinModEigen,Mode,9,2E-06,-1.9E-05,1.761E-07,2E-06
Story4,20,1173,MODAL,LinModEigen,Mode,10,-1.4E-05,-5E-06,2.845E-08,2.743E-08
Story4,20,1173,MODAL,LinModEigen,Mode,11,-3.838E-08,-1.3E-05,0,0
Story4,20,1173,MODAL,LinModEigen,Mode,12,2E-06,-2.1E-05,4.477E-08,2.431E-08
Story4,20,1173,PP,LinStatic,None,None,3E-06,-3.6E-05,4.317E-07,6E-06
Story4,20,1173,TERP,LinStatic,None,None,-3.537E-07,-6E-06,4.822E-08,1E-06
Story4,20,1173,TERT,LinStatic,None,None,5.478E-08,-1E-06,8.487E-09,8.427E-08
Story4,20,1173,SCP,LinStatic,None,None,-1E-06,-1E-05,8.611E-08,2E-06
Story4,20,1173,SCT,LinStatic,None,None,5.478E-08,-1E-06,8.487E-09,8.427E-08
Story4,20,1173,SEx,LinRespSpec,Max,None,0.003804,0.003063,0.000534,0.000443
Story4,20,1173,SEy,LinRespSpec,Max,None,0.000306,0.004275,4.4E-05,0.000614
Story4,20,1173,SEx_b2,LinRespSpec,Max,None,0.003774,0.002756,0.000529,0.000399
Story4,20,1173,SEy_b2,LinRespSpec,Max,None,0.000223,0.003418,3.2E-05,0.000491
Story4,20,1173,TorX+,LinStatic,None,None,0,0,0,0
Story4,20,1173,TorX-,LinStatic,None,None,0,0,0,0
Story4,20,1173,TorY+,LinStatic,None,None,0,0,0,0
Story4,20,1173,TorY-,LinStatic,None,None,0,0,0,0
Story4,20,1173,ED1_C1_1.4CP,Combination,None,None,3E-06,-6E-05,1E-06,1E-05
Story4,20,1173,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,2E-06,-6.8E-05,3.368E-07,1.2E-05
Story4,20,1173,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,2E-06,-6.2E-05,3.978E-07,1.1E-05
Story4,20,1173,ED1_DYN_XP,Combination,Max,None,0.005328,0.004227,0.000747,0.00061
Story4,20,1173,ED1_DYN_XP,Combination,Min,None,-0.005323,-0.00435,0.000747,0.000631
Story4,20,1173,ED1_DYN_XN,Combination,Max,None,0.005328,0.004227,0.000747,0.00061
Story4,20,1173,ED1_DYN_XN,Combination,Min,None,-0.005323,-0.00435,0.000747,0.000631
Story4,20,1173,ED1_DYN_YP,Combination,Max,None,0.000431,0.005923,6.1E-05,0.00085
Story4,20,1173,ED1_DYN_YP,Combination,Min,None,-0.000427,-0.006046,6.1E-05,0.00087
Story4,20,1173,ED1_DYN_YN,Combination,Max,None,0.000431,0.005923,6.1E-05,0.00085
Story4,20,1173,ED1_DYN_YN,Combination,Min,None,-0.000427,-0.006046,6.1E-05,0.00087
Story4,20,1173,ED1_DYN_09_XP,Combination,Max,None,0.005328,0.00425,0.000747,0.000614
Story4,20,1173,ED1_DYN_09_XP,Combination,Min,None,-0.005323,-0.004327,0.000747,0.000627
Story4,20,1173,ED1_DYN_09_XN,Combination,Max,None,0.005328,0.00425,0.000747,0.000614
Story4,20,1173,ED1_DYN_09_XN,Combination,Min,None,-0.005323,-0.004327,0.000747,0.000627
Story4,20,1173,ED1_DYN_09_YP,Combination,Max,None,0.000431,0.005946,6.1E-05,0.000853
Story4,20,1173,ED1_DYN_09_YP,Combination,Min,None,-0.000427,-0.006023,6.1E-05,0.000866
Story4,20,1173,ED1_DYN_09_YN,Combination,Max,None,0.000431,0.005946,6.1E-05,0.000853
Story4,20,1173,ED1_DYN_09_YN,Combination,Min,None,-0.000427,-0.006023,6.1E-05,0.000866
Story4,21,1174,Dead,LinStatic,None,None,-5E-06,-2.9E-05,1E-06,5E-06
Story4,21,1174,Live,LinStatic,None,None,0,0,0,0
Story4,21,1174,MODAL,LinModEigen,Mode,1,1E-06,2E-06,1.692E-07,2.506E-07
Story4,21,1174,MODAL,LinModEigen,Mode,2,7.919E-08,1E-06,1.141E-08,1.893E-07
Story4,21,1174,MODAL,LinModEigen,Mode,3,-1E-06,2E-06,1.804E-07,2.837E-07
Story4,21,1174,MODAL,LinModEigen,Mode,4,-7E-06,-3E-06,1E-06,3.891E-07
Story4,21,1174,MODAL,LinModEigen,Mode,5,1.175E-07,-7E-06,1.308E-08,1E-06
Story4,21,1174,MODAL,LinModEigen,Mode,6,3E-06,-1.1E-05,2.997E-07,1E-06
Story4,21,1174,MODAL,LinModEigen,Mode,7,1.3E-05,5E-06,1E-06,3.984E-07
Story4,21,1174,MODAL,LinModEigen,Mode,8,-5.758E-08,1.3E-05,0,1E-06
Story4,21,1174,MODAL,LinModEigen,Mode,9,4E-06,-2E-05,3.097E-07,2E-06
Story4,21,1174,MODAL,LinModEigen,Mode,10,-1.3E-05,-5E-06,3.059E-08,2.934E-08
Story4,21,1174,MODAL,LinModEigen,Mode,11,-9.507E-08,-1.3E-05,0,0
Story4,21,1174,MODAL,LinModEigen,Mode,12,4E-06,-2.2E-05,4.327E-08,2.564E-08
Story4,21,1174,PP,LinStatic,None,None,-5E-06,-2.9E-05,1E-06,5E-06
Story4,21,1174,TERP,LinStatic,None,None,-2E-06,-4E-06,3.326E-07,1E-06
Story4,21,1174,TERT,LinStatic,None,None,-1.655E-08,-4.722E-07,0,7.428E-08
Story4,21,1174,SCP,LinStatic,None,None,-4E-06,-7E-06,1E-06,1E-06
Story4,21,1174,SCT,LinStatic,None,None,-1.655E-08,-4.722E-07,0,7.428E-08
Story4,21,1174,SEx,LinRespSpec,Max,None,0.003743,0.003288,0.000525,0.000476
Story4,21,1174,SEy,LinRespSpec,Max,None,0.000257,0.004334,3.6E-05,0.000623
Story4,21,1174,SEx_b2,LinRespSpec,Max,None,0.003741,0.002957,0.000525,0.000428
Story4,21,1174,SEy_b2,LinRespSpec,Max,None,0.00025,0.003409,3.6E-05,0.000489
Story4,21,1174,TorX+,LinStatic,None,None,0,0,0,0
Story4,21,1174,TorX-,LinStatic,None,None,0,0,0,0
Story4,21,1174,TorY+,LinStatic,None,None,0,0,0,0
Story4,21,1174,TorY-,LinStatic,None,None,0,0,0,0
Story4,21,1174,ED1_C1_1.4CP,Combination,None,None,-1E-05,-4.8E-05,2E-06,8E-06
Story4,21,1174,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,-1.5E-05,-5.3E-05,2E-06,9E-06
Story4,21,1174,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,-1.3E-05,-4.9E-05,2E-06,8E-06
Story4,21,1174,ED1_DYN_XP,Combination,Max,None,0.005228,0.004555,0.000733,0.000658
Story4,21,1174,ED1_DYN_XP,Combination,Min,None,-0.005253,-0.004652,0.000737,0.000674
Story4,21,1174,ED1_DYN_XN,Combination,Max,None,0.005228,0.004555,0.000733,0.000658
Story4,21,1174,ED1_DYN_XN,Combination,Min,None,-0.005253,-0.004652,0.000737,0.000674
Story4,21,1174,ED1_DYN_YP,Combination,Max,None,0.000347,0.006019,4.9E-05,0.000864
Story4,21,1174,ED1_DYN_YP,Combination,Min,None,-0.000372,-0.006116,5.3E-05,0.00088
Story4,21,1174,ED1_DYN_YN,Combination,Max,None,0.000347,0.006019,4.9E-05,0.000864
Story4,21,1174,ED1_DYN_YN,Combination,Min,None,-0.000372,-0.006116,5.3E-05,0.00088
Story4,21,1174,ED1_DYN_09_XP,Combination,Max,None,0.005234,0.004573,0.000734,0.000661
Story4,21,1174,ED1_DYN_09_XP,Combination,Min,None,-0.005247,-0.004634,0.000736,0.000671
Story4,21,1174,ED1_DYN_09_XN,Combination,Max,None,0.005234,0.004573,0.000734,0.000661
Story4,21,1174,ED1_DYN_09_XN,Combination,Min,None,-0.005247,-0.004634,0.000736,0.000671
Story4,21,1174,ED1_DYN_09_YP,Combination,Max,None,0.000353,0.006037,5E-05,0.000867
Story4,21,1174,ED1_DYN_09_YP,Combination,Min,None,-0.000366,-0.006098,5.2E-05,0.000877
Story4,21,1174,ED1_DYN_09_YN,Combination,Max,None,0.000353,0.006037,5E-05,0.000867
Story4,21,1174,ED1_DYN_09_YN,Combination,Min,None,-0.000366,-0.006098,5.2E-05,0.000877
Story4,22,1175,Dead,LinStatic,None,None,-3.4E-05,-2.9E-05,5E-06,5E-06
Story4,22,1175,Live,LinStatic,None,None,0,0,0,0
Story4,22,1175,MODAL,LinModEigen,Mode,1,1E-06,2E-06,9.381E-08,2.506E-07
Story4,22,1175,MODAL,LinModEigen,Mode,2,1.534E-07,1E-06,2.222E-08,1.893E-07
Story4,22,1175,MODAL,LinModEigen,Mode,3,-2E-06,2E-06,2.615E-07,2.837E-07
Story4,22,1175,MODAL,LinModEigen,Mode,4,-6E-06,-3E-06,1E-06,3.891E-07
Story4,22,1175,MODAL,LinModEigen,Mode,5,3.442E-08,-7E-06,0,1E-06
Story4,22,1175,MODAL,LinModEigen,Mode,6,6E-06,-1.1E-05,1E-06,1E-06
Story4,22,1175,MODAL,LinModEigen,Mode,7,1.1E-05,5E-06,1E-06,3.984E-07
Story4,22,1175,MODAL,LinModEigen,Mode,8,6.361E-08,1.3E-05,0,1E-06
Story4,22,1175,MODAL,LinModEigen,Mode,9,1E-05,-2E-05,1E-06,2E-06
Story4,22,1175,MODAL,LinModEigen,Mode,10,-1.2E-05,-5E-06,3.866E-08,2.934E-08
Story4,22,1175,MODAL,LinModEigen,Mode,11,-3.081E-07,-1.3E-05,0,0
Story4,22,1175,MODAL,LinModEigen,Mode,12,1.1E-05,-2.2E-05,3.764E-08,2.564E-08
Story4,22,1175,PP,LinStatic,None,None,-3.4E-05,-2.9E-05,5E-06,5E-06
Story4,22,1175,TERP,LinStatic,None,None,-9E-06,-4E-06,1E-06,1E-06
Story4,22,1175,TERT,LinStatic,None,None,-2.846E-07,-4.722E-07,4.51E-08,7.428E-08
Story4,22,1175,SCP,LinStatic,None,None,-1.6E-05,-7E-06,3E-06,1E-06
Story4,22,1175,SCT,LinStatic,None,None,-2.846E-07,-4.722E-07,4.51E-08,7.428E-08
Story4,22,1175,SEx,LinRespSpec,Max,None,0.00384,0.003288,0.000541,0.000476
Story4,22,1175,SEy,LinRespSpec,Max,None,0.000636,0.004334,9.1E-05,0.000623
Story4,22,1175,SEx_b2,LinRespSpec,Max,None,0.003738,0.002957,0.000526,0.000428
Story4,22,1175,SEy_b2,LinRespSpec,Max,None,0.000353,0.003409,5.1E-05,0.000489
Story4,22,1175,TorX+,LinStatic,None,None,0,0,0,0
Story4,22,1175,TorX-,LinStatic,None,None,0,0,0,0
Story4,22,1175,TorY+,LinStatic,None,None,0,0,0,0
Story4,22,1175,TorY-,LinStatic,None,None,0,0,0,0
Story4,22,1175,ED1_C1_1.4CP,Combination,None,None,-6.1E-05,-4.8E-05,9E-06,8E-06
Story4,22,1175,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,-7.8E-05,-5.3E-05,1.2E-05,9E-06
Story4,22,1175,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,-6.9E-05,-4.9E-05,1.1E-05,8E-06
Story4,22,1175,ED1_DYN_XP,Combination,Max,None,0.005307,0.004555,0.000746,0.000658
Story4,22,1175,ED1_DYN_XP,Combination,Min,None,-0.005444,-0.004652,0.000767,0.000674
Story4,22,1175,ED1_DYN_XN,Combination,Max,None,0.005307,0.004555,0.000746,0.000658
Story4,22,1175,ED1_DYN_XN,Combination,Min,None,-0.005444,-0.004652,0.000767,0.000674
Story4,22,1175,ED1_DYN_YP,Combination,Max,None,0.000822,0.006019,0.000118,0.000864
Story4,22,1175,ED1_DYN_YP,Combination,Min,None,-0.000958,-0.006116,0.000139,0.00088
Story4,22,1175,ED1_DYN_YN,Combination,Max,None,0.000822,0.006019,0.000118,0.000864
Story4,22,1175,ED1_DYN_YN,Combination,Min,None,-0.000958,-0.006116,0.000139,0.00088
Story4,22,1175,ED1_DYN_09_XP,Combination,Max,None,0.005337,0.004573,0.000751,0.000661
Story4,22,1175,ED1_DYN_09_XP,Combination,Min,None,-0.005414,-0.004634,0.000763,0.000671
Story4,22,1175,ED1_DYN_09_XN,Combination,Max,None,0.005337,0.004573,0.000751,0.000661
Story4,22,1175,ED1_DYN_09_XN,Combination,Min,None,-0.005414,-0.004634,0.000763,0.000671
Story4,22,1175,ED1_DYN_09_YP,Combination,Max,None,0.000851,0.006037,0.000122,0.000867
Story4,22,1175,ED1_DYN_09_YP,Combination,Min,None,-0.000929,-0.006098,0.000134,0.000877
Story4,22,1175,ED1_DYN_09_YN,Combination,Max,None,0.000851,0.006037,0.000122,0.000867
Story4,22,1175,ED1_DYN_09_YN,Combination,Min,None,-0.000929,-0.006098,0.000134,0.000877
Story4,23,1178,Dead,LinStatic,None,None,3.1E-05,-0.000144,5E-06,2.3E-05
Story4,23,1178,Live,LinStatic,None,None,0,0,0,0
Story4,23,1178,MODAL,LinModEigen,Mode,1,2E-06,-3.279E-07,2.636E-07,4.757E-08
Story4,23,1178,MODAL,LinModEigen,Mode,2,-1.381E-08,2E-06,0,2.321E-07
Story4,23,1178,MODAL,LinModEigen,Mode,3,-1E-06,-2.507E-07,7.895E-08,3.674E-08
Story4,23,1178,MODAL,LinModEigen,Mode,4,-8E-06,1E-06,1E-06,6.776E-08
Story4,23,1178,MODAL,LinModEigen,Mode,5,2.215E-07,-7E-06,2.447E-08,1E-06
Story4,23,1178,MODAL,LinModEigen,Mode,6,-2E-06,2E-06,1.941E-07,2.811E-07
Story4,23,1178,MODAL,LinModEigen,Mode,7,1.4E-05,-1E-06,1E-06,7.925E-08
Story4,23,1178,MODAL,LinModEigen,Mode,8,-2.094E-07,1.3E-05,1.269E-08,1E-06
Story4,23,1178,MODAL,LinModEigen,Mode,9,-4E-06,5E-06,3.192E-07,3.565E-07
Story4,23,1178,MODAL,LinModEigen,Mode,10,-1.5E-05,1E-06,2.049E-08,0
Story4,23,1178,MODAL,LinModEigen,Mode,11,1.717E-07,-1.4E-05,6.164E-09,1.714E-08
Story4,23,1178,MODAL,LinModEigen,Mode,12,-4E-06,5E-06,5.033E-08,0
Story4,23,1178,PP,LinStatic,None,None,3.1E-05,-0.000144,5E-06,2.3E-05
Story4,23,1178,TERP,LinStatic,None,None,6E-06,-3.2E-05,1E-06,5E-06
Story4,23,1178,TERT,LinStatic,None,None,3.192E-07,-2E-06,5.023E-08,2.417E-07
Story4,23,1178,SCP,LinStatic,None,None,1.2E-05,-5.6E-05,2E-06,9E-06
Story4,23,1178,SCT,LinStatic,None,None,3.192E-07,-2E-06,5.023E-08,2.417E-07
Story4,23,1178,SEx,LinRespSpec,Max,None,0.004139,0.000485,0.000582,7E-05
Story4,23,1178,SEy,LinRespSpec,Max,None,0.000493,0.003799,7E-05,0.000546
Story4,23,1178,SEx_b2,LinRespSpec,Max,None,0.004007,0.000405,0.000562,5.9E-05
Story4,23,1178,SEy_b2,LinRespSpec,Max,None,0.000123,0.003578,1.7E-05,0.000514
Story4,23,1178,TorX+,LinStatic,None,None,0,0,0,0
Story4,23,1178,TorX-,LinStatic,None,None,0,0,0,0
Story4,23,1178,TorY+,LinStatic,None,None,0,0,0,0
Story4,23,1178,TorY-,LinStatic,None,None,0,0,0,0
Story4,23,1178,ED1_C1_1.4CP,Combination,None,None,5.3E-05,-0.000248,8E-06,3.9E-05
Story4,23,1178,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,6.4E-05,-0.000303,1E-05,4.8E-05
Story4,23,1178,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,5.8E-05,-0.000271,9E-06,4.3E-05
Story4,23,1178,ED1_DYN_XP,Combination,Max,None,0.005852,0.00041,0.000823,5.6E-05
Story4,23,1178,ED1_DYN_XP,Combination,Min,None,-0.005738,-0.000947,0.000805,0.00014
Story4,23,1178,ED1_DYN_XN,Combination,Max,None,0.005852,0.00041,0.000823,5.6E-05
Story4,23,1178,ED1_DYN_XN,Combination,Min,None,-0.005738,-0.000947,0.000805,0.00014
Story4,23,1178,ED1_DYN_YP,Combination,Max,None,0.000747,0.005051,0.000107,0.000722
Story4,23,1178,ED1_DYN_YP,Combination,Min,None,-0.000632,-0.005588,9E-05,0.000806
Story4,23,1178,ED1_DYN_YN,Combination,Max,None,0.000747,0.005051,0.000107,0.000722
Story4,23,1178,ED1_DYN_YN,Combination,Min,None,-0.000632,-0.005588,9E-05,0.000806
Story4,23,1178,ED1_DYN_09_XP,Combination,Max,None,0.005829,0.000519,0.000819,7.3E-05
Story4,23,1178,ED1_DYN_09_XP,Combination,Min,None,-0.005761,-0.000837,0.000809,0.000123
Story4,23,1178,ED1_DYN_09_XN,Combination,Max,None,0.005829,0.000519,0.000819,7.3E-05
Story4,23,1178,ED1_DYN_09_XN,Combination,Min,None,-0.005761,-0.000837,0.000809,0.000123
Story4,23,1178,ED1_DYN_09_YP,Combination,Max,None,0.000724,0.00516,0.000104,0.000739
Story4,23,1178,ED1_DYN_09_YP,Combination,Min,None,-0.000655,-0.005478,9.3E-05,0.000789
Story4,23,1178,ED1_DYN_09_YN,Combination,Max,None,0.000724,0.00516,0.000104,0.000739
Story4,23,1178,ED1_DYN_09_YN,Combination,Min,None,-0.000655,-0.005478,9.3E-05,0.000789
Story4,25,1179,Dead,LinStatic,None,None,1.8E-05,-0.000144,3E-06,2.3E-05
Story4,25,1179,Live,LinStatic,None,None,0,0,0,0
Story4,25,1179,MODAL,LinModEigen,Mode,1,2E-06,-3.279E-07,2.303E-07,4.757E-08
Story4,25,1179,MODAL,LinModEigen,Mode,2,1.895E-08,2E-06,0,2.321E-07
Story4,25,1179,MODAL,LinModEigen,Mode,3,-1E-06,-2.507E-07,1.147E-07,3.674E-08
Story4,25,1179,MODAL,LinModEigen,Mode,4,-7E-06,1E-06,1E-06,6.776E-08
Story4,25,1179,MODAL,LinModEigen,Mode,5,1.849E-07,-7E-06,2.046E-08,1E-06
Story4,25,1179,MODAL,LinModEigen,Mode,6,-1.148E-07,2E-06,2.011E-08,2.811E-07
Story4,25,1179,MODAL,LinModEigen,Mode,7,1.4E-05,-1E-06,1E-06,7.925E-08
Story4,25,1179,MODAL,LinModEigen,Mode,8,-1.559E-07,1.3E-05,9.305E-09,1E-06
Story4,25,1179,MODAL,LinModEigen,Mode,9,-1E-06,5E-06,9.761E-08,3.565E-07
Story4,25,1179,MODAL,LinModEigen,Mode,10,-1.5E-05,1E-06,2.405E-08,0
Story4,25,1179,MODAL,LinModEigen,Mode,11,7.775E-08,-1.4E-05,0,1.714E-08
Story4,25,1179,MODAL,LinModEigen,Mode,12,-1E-06,5E-06,4.784E-08,0
Story4,25,1179,PP,LinStatic,None,None,1.8E-05,-0.000144,3E-06,2.3E-05
Story4,25,1179,TERP,LinStatic,None,None,3E-06,-3.2E-05,1E-06,5E-06
Story4,25,1179,TERT,LinStatic,None,None,2.009E-07,-2E-06,3.155E-08,2.417E-07
Story4,25,1179,SCP,LinStatic,None,None,6E-06,-5.6E-05,1E-06,9E-06
Story4,25,1179,SCT,LinStatic,None,None,2.009E-07,-2E-06,3.155E-08,2.417E-07
Story4,25,1179,SEx,LinRespSpec,Max,None,0.003969,0.000485,0.000557,7E-05
Story4,25,1179,SEy,LinRespSpec,Max,None,0.000409,0.003799,5.8E-05,0.000546
Story4,25,1179,SEx_b2,LinRespSpec,Max,None,0.003882,0.000405,0.000544,5.9E-05
Story4,25,1179,SEy_b2,LinRespSpec,Max,None,0.000167,0.003578,2.3E-05,0.000514
Story4,25,1179,TorX+,LinStatic,None,None,0,0,0,0
Story4,25,1179,TorX-,LinStatic,None,None,0,0,0,0
Story4,25,1179,TorY+,LinStatic,None,None,0,0,0,0
Story4,25,1179,TorY-,LinStatic,None,None,0,0,0,0
Story4,25,1179,ED1_C1_1.4CP,Combination,None,None,3.1E-05,-0.000248,5E-06,3.9E-05
Story4,25,1179,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,3.6E-05,-0.000303,6E-06,4.8E-05
Story4,25,1179,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,3.3E-05,-0.000271,5E-06,4.3E-05
Story4,25,1179,ED1_DYN_XP,Combination,Max,None,0.005589,0.00041,0.000785,5.6E-05
Story4,25,1179,ED1_DYN_XP,Combination,Min,None,-0.005524,-0.000947,0.000775,0.00014
Story4,25,1179,ED1_DYN_XN,Combination,Max,None,0.005589,0.00041,0.000785,5.6E-05
Story4,25,1179,ED1_DYN_XN,Combination,Min,None,-0.005524,-0.000947,0.000775,0.00014
Story4,25,1179,ED1_DYN_YP,Combination,Max,None,0.000605,0.005051,8.7E-05,0.000722
Story4,25,1179,ED1_DYN_YP,Combination,Min,None,-0.00054,-0.005588,7.7E-05,0.000806
Story4,25,1179,ED1_DYN_YN,Combination,Max,None,0.000605,0.005051,8.7E-05,0.000722
Story4,25,1179,ED1_DYN_YN,Combination,Min,None,-0.00054,-0.005588,7.7E-05,0.000806
Story4,25,1179,ED1_DYN_09_XP,Combination,Max,None,0.005576,0.000519,0.000783,7.3E-05
Story4,25,1179,ED1_DYN_09_XP,Combination,Min,None,-0.005536,-0.000837,0.000777,0.000123
Story4,25,1179,ED1_DYN_09_XN,Combination,Max,None,0.005576,0.000519,0.000783,7.3E-05
Story4,25,1179,ED1_DYN_09_XN,Combination,Min,None,-0.005536,-0.000837,0.000777,0.000123
Story4,25,1179,ED1_DYN_09_YP,Combination,Max,None,0.000592,0.00516,8.5E-05,0.000739
Story4,25,1179,ED1_DYN_09_YP,Combination,Min,None,-0.000553,-0.005478,7.9E-05,0.000789
Story4,25,1179,ED1_DYN_09_YN,Combination,Max,None,0.000592,0.00516,8.5E-05,0.000739
Story4,25,1179,ED1_DYN_09_YN,Combination,Min,None,-0.000553,-0.005478,7.9E-05,0.000789
Story4,26,1180,Dead,LinStatic,None,None,3.1E-05,-0.000128,5E-06,2E-05
Story4,26,1180,Live,LinStatic,None,None,0,0,0,0
Story4,26,1180,MODAL,LinModEigen,Mode,1,2E-06,-5.16E-08,2.636E-07,7.447E-09
Story4,26,1180,MODAL,LinModEigen,Mode,2,-1.381E-08,2E-06,0,2.263E-07
Story4,26,1180,MODAL,LinModEigen,Mode,3,-1E-06,4.576E-08,7.895E-08,6.382E-09
Story4,26,1180,MODAL,LinModEigen,Mode,4,-8E-06,5.78E-08,1E-06,6.289E-09
Story4,26,1180,MODAL,LinModEigen,Mode,5,2.215E-07,-7E-06,2.447E-08,1E-06
Story4,26,1180,MODAL,LinModEigen,Mode,6,-2E-06,1E-06,1.941E-07,7.124E-08
Story4,26,1180,MODAL,LinModEigen,Mode,7,1.4E-05,-2.033E-07,1E-06,1.498E-08
Story4,26,1180,MODAL,LinModEigen,Mode,8,-2.094E-07,1.3E-05,1.269E-08,1E-06
Story4,26,1180,MODAL,LinModEigen,Mode,9,-4E-06,1E-06,3.192E-07,8.93E-08
Story4,26,1180,MODAL,LinModEigen,Mode,10,-1.5E-05,2.795E-07,2.049E-08,0
Story4,26,1180,MODAL,LinModEigen,Mode,11,1.717E-07,-1.4E-05,6.164E-09,1.526E-08
Story4,26,1180,MODAL,LinModEigen,Mode,12,-4E-06,1E-06,5.033E-08,6.355E-09
Story4,26,1180,PP,LinStatic,None,None,3.1E-05,-0.000128,5E-06,2E-05
Story4,26,1180,TERP,LinStatic,None,None,6E-06,-2.8E-05,1E-06,4E-06
Story4,26,1180,TERT,LinStatic,None,None,3.192E-07,-1E-06,5.023E-08,2.191E-07
Story4,26,1180,SCP,LinStatic,None,None,1.2E-05,-5E-05,2E-06,8E-06
Story4,26,1180,SCT,LinStatic,None,None,3.192E-07,-1E-06,5.023E-08,2.191E-07
Story4,26,1180,SEx,LinRespSpec,Max,None,0.004139,8E-05,0.000582,1.1E-05
Story4,26,1180,SEy,LinRespSpec,Max,None,0.000493,0.00362,7E-05,0.00052
Story4,26,1180,SEx_b2,LinRespSpec,Max,None,0.004007,5.6E-05,0.000562,8E-06
Story4,26,1180,SEy_b2,LinRespSpec,Max,None,0.000123,0.003553,1.7E-05,0.00051
Story4,26,1180,TorX+,LinStatic,None,None,0,0,0,0
Story4,26,1180,TorX-,LinStatic,None,None,0,0,0,0
Story4,26,1180,TorY+,LinStatic,None,None,0,0,0,0
Story4,26,1180,TorY-,LinStatic,None,None,0,0,0,0
Story4,26,1180,ED1_C1_1.4CP,Combination,None,None,5.3E-05,-0.000221,8E-06,3.5E-05
Story4,26,1180,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,6.4E-05,-0.00027,1E-05,4.3E-05
Story4,26,1180,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,5.8E-05,-0.000241,9E-06,3.8E-05
Story4,26,1180,ED1_DYN_XP,Combination,Max,None,0.005852,-0.000127,0.000823,2.2E-05
Story4,26,1180,ED1_DYN_XP,Combination,Min,None,-0.005738,-0.000351,0.000805,5.3E-05
Story4,26,1180,ED1_DYN_XN,Combination,Max,None,0.005852,-0.000127,0.000823,2.2E-05
Story4,26,1180,ED1_DYN_XN,Combination,Min,None,-0.005738,-0.000351,0.000805,5.3E-05
Story4,26,1180,ED1_DYN_YP,Combination,Max,None,0.000747,0.004829,0.000107,0.00069
Story4,26,1180,ED1_DYN_YP,Combination,Min,None,-0.000632,-0.005307,9E-05,0.000766
Story4,26,1180,ED1_DYN_YN,Combination,Max,None,0.000747,0.004829,0.000107,0.00069
Story4,26,1180,ED1_DYN_YN,Combination,Min,None,-0.000632,-0.005307,9E-05,0.000766
Story4,26,1180,ED1_DYN_09_XP,Combination,Max,None,0.005829,-3E-05,0.000819,7E-06
Story4,26,1180,ED1_DYN_09_XP,Combination,Min,None,-0.005761,-0.000253,0.000809,3.8E-05
Story4,26,1180,ED1_DYN_09_XN,Combination,Max,None,0.005829,-3E-05,0.000819,7E-06
Story4,26,1180,ED1_DYN_09_XN,Combination,Min,None,-0.005761,-0.000253,0.000809,3.8E-05
Story4,26,1180,ED1_DYN_09_YP,Combination,Max,None,0.000724,0.004926,0.000104,0.000706
Story4,26,1180,ED1_DYN_09_YP,Combination,Min,None,-0.000655,-0.00521,9.3E-05,0.00075
Story4,26,1180,ED1_DYN_09_YN,Combination,Max,None,0.000724,0.004926,0.000104,0.000706
Story4,26,1180,ED1_DYN_09_YN,Combination,Min,None,-0.000655,-0.00521,9.3E-05,0.00075
