Story,OutputCase,CaseType,StepType,StepNumber,Location,P,VX,VY,T,MX,MY
Story7,ED1_DYN_YP,Combination,Max,None,Bottom,9965.4978,55.0909,881.1267,18858.5764,89296.0674,-196222.7081
Story7,ED1_DYN_YP,Combination,Min,None,Top,9674.4237,-55.0909,-881.1267,-18858.5764,50283.0294,-192826.0013
Story7,ED1_DYN_YP,Combination,Min,None,Bottom,9965.4978,-55.0909,-881.1267,-18858.5764,50461.9133,-198751.5574
Story7,ED1_DYN_YN,Combination,Max,None,Top,9674.4237,55.0909,881.1267,18858.5764,85179.3449,-190578.0965
Story7,ED1_DYN_YN,Combination,Max,None,Bottom,9965.4978,55.0909,881.1267,18858.5764,89296.0674,-196222.7081
Story7,ED1_DYN_YN,Combination,Min,None,Top,9674.4237,-55.0909,-881.1267,-18858.5764,50283.0294,-192826.0013
Story7,ED1_DYN_YN,Combination,Min,None,Bottom,9965.4978,-55.0909,-881.1267,-18858.5764,50461.9133,-198751.5574
Story7,ED1_DYN_09_XP,Combination,Max,None,Top,6109.043,877.8023,58.861,9700.1229,44177.3103,-103644.6169
Story7,ED1_DYN_09_XP,Combination,Max,None,Bottom,6327.3487,877.8023,58.861,9700.1229,45938.6012,-106034.4983
Story7,ED1_DYN_09_XP,Combination,Min,None,Top,6109.043,-877.8023,-58.861,-9700.1229,41762.0502,-138516.7663
Story7,ED1_DYN_09_XP,Combination,Min,None,Bottom,6327.3487,-877.8023,-58.861,-9700.1229,43222.4641,-144804.5106
Story7,ED1_DYN_09_XN,Combination,Max,None,Top,6109.043,877.8023,58.861,9700.1229,44177.3103,-103644.6169
Story7,ED1_DYN_09_XN,Combination,Max,None,Bottom,6327.3487,877.8023,58.861,9700.1229,45938.6012,-106034.4983
Story7,ED1_DYN_09_XN,Combination,Min,None,Top,6109.043,-877.8023,-58.861,-9700.1229,41762.0502,-138516.7663
Story7,ED1_DYN_09_XN,Combination,Min,None,Bottom,6327.3487,-877.8023,-58.861,-9700.1229,43222.4641,-144804.5106
Story7,ED1_DYN_09_YP,Combination,Max,None,Top,6109.043,55.0909,881.1267,18858.5764,60417.838,-119956.7391
Story7,ED1_DYN_09_YP,Combination,Max,None,Bottom,6327.3487,55.0909,881.1267,18858.5764,63997.6097,-124155.0798
Story7,ED1_DYN_09_YP,Combination,Min,None,Top,6109.043,-55.0909,-881.1267,-18858.5764,25521.5225,-122204.644
Story7,ED1_DYN_09_YP,Combination,Min,None,Bottom,6327.3487,-55.0909,-881.1267,-18858.5764,25163.4556,-126683.9291
Story7,ED1_DYN_09_YN,Combination,Max,None,Top,6109.043,55.0909,881.1267,18858.5764,60417.838,-119956.7391
Story7,ED1_DYN_09_YN,Combination,Max,None,Bottom,6327.3487,55.0909,881.1267,18858.5764,63997.6097,-124155.0798
Story7,ED1_DYN_09_YN,Combination,Min,None,Top,6109.043,-55.0909,-881.1267,-18858.5764,25521.5225,-122204.644
Story7,ED1_DYN_09_YN,Combination,Min,None,Bottom,6327.3487,-55.0909,-881.1267,-18858.5764,25163.4556,-126683.9291
Story6,Dead,LinStatic,None,None,Top,6322.1687,0,0,0,44675.1395,-125333.735
Story6,Dead,LinStatic,None,None,Bottom,6564.7305,0,0,0,46464.9755,-130154.6382
Story6,Live,LinStatic,None,None,Top,0,0,0,0,0,0
Story6,Live,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story6,MODAL,LinModEigen,Mode,1,Top,0,-0.1971,-0.01,-0.9103,0.228,-4.4456
Story6,MODAL,LinModEigen,Mode,1,Bottom,0,-0.1971,-0.01,-0.9103,0.2541,-4.9582
Story6,MODAL,LinModEigen,Mode,2,Top,0,-0.0111,-0.2679,-4.9136,6.1265,-0.2513
Story6,MODAL,LinModEigen,Mode,2,Bottom,0,-0.0111,-0.2679,-4.9136,6.8231,-0.2801
Story6,MODAL,LinModEigen,Mode,3,Top,0,0.215,-0.0323,-4.871,0.7335,4.839
Story6,MODAL,LinModEigen,Mode,3,Bottom,0,0.215,-0.0323,-4.871,0.8175,5.398
Story6,MODAL,LinModEigen,Mode,4,Top,0,1.8916,0.0504,-5.2053,0.2916,-18.6765
Story6,MODAL,LinModEigen,Mode,4,Bottom,0,1.8916,0.0504,-5.2053,0.1607,-13.7584
Story6,MODAL,LinModEigen,Mode,5,Top,0,-0.0381,2.6715,52.4368,19.7419,0.5088
Story6,MODAL,LinModEigen,Mode,5,Bottom,0,-0.0381,2.6715,52.4368,12.7959,0.4096
Story6,MODAL,LinModEigen,Mode,6,Top,0,-0.7882,0.0408,40.2544,0.5515,7.3599
Story6,MODAL,LinModEigen,Mode,6,Bottom,0,-0.7882,0.0408,40.2544,0.4454,5.3107
Story6,MODAL,LinModEigen,Mode,7,Top,0,-0.2391,-0.017,-0.0801,-0.4808,38.4348
Story6,MODAL,LinModEigen,Mode,7,Bottom,0,-0.2391,-0.017,-0.0801,-0.4367,37.813
Story6,MODAL,LinModEigen,Mode,8,Top,0,-0.0098,-0.3291,-6.6373,-55.5964,-0.1816
Story6,MODAL,LinModEigen,Mode,8,Bottom,0,-0.0098,-0.3291,-6.6373,-54.7407,-0.2072
Story6,MODAL,LinModEigen,Mode,9,Top,0,-0.045,0.0308,7.6062,0.8963,13.8486
Story6,MODAL,LinModEigen,Mode,9,Bottom,0,-0.045,0.0308,7.6062,0.8162,13.7316
Story6,MODAL,LinModEigen,Mode,10,Top,0,-12.3285,-0.0178,55.3625,0.1666,-25.0247
Story6,MODAL,LinModEigen,Mode,10,Bottom,0,-12.3285,-0.0178,55.3625,0.2129,-57.0789
Story6,MODAL,LinModEigen,Mode,11,Top,0,-0.0592,-16.4335,-318.781,28.4618,-0.1241
Story6,MODAL,LinModEigen,Mode,11,Bottom,0,-0.0592,-16.4335,-318.781,71.1889,-0.278
Story6,MODAL,LinModEigen,Mode,12,Top,0,4.2913,-0.5696,-259.9221,1.632,7.0124
Story6,MODAL,LinModEigen,Mode,12,Bottom,0,4.2913,-0.5696,-259.9221,3.113,18.1698
Story6,PP,LinStatic,None,None,Top,6322.1687,0,0,0,44675.1395,-125333.735
Story6,PP,LinStatic,None,None,Bottom,6564.7305,0,0,0,46464.9755,-130154.6382
Story6,TERP,LinStatic,None,None,Top,922.1245,0,0,0,6295.0859,-18249.7872
Story6,TERP,LinStatic,None,None,Bottom,922.1245,0,0,0,6295.0859,-18249.7872
Story6,TERT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story6,TERT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story6,SCP,LinStatic,None,None,Top,1646.6509,0,0,0,11241.2248,-32588.9058
Story6,SCP,LinStatic,None,None,Bottom,1646.6509,0,0,0,11241.2248,-32588.9058
Story6,SCT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story6,SCT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story6,SEx,LinRespSpec,Max,None,Top,0,657.5923,43.0811,7140.9978,970.049,13846.433
Story6,SEx,LinRespSpec,Max,None,Bottom,0,657.5923,43.0811,7140.9978,1080.0857,15301.7126
Story6,SEy,LinRespSpec,Max,None,Top,0,40.3697,659.7668,14130.8641,13869.3408,903.1604
Story6,SEy,LinRespSpec,Max,None,Bottom,0,40.3697,659.7668,14130.8641,15339.8007,1005.999
Story6,SEx_b2,LinRespSpec,Max,None,Top,0,657.5923,43.0811,6686.5687,970.049,13846.433
Story6,SEx_b2,LinRespSpec,Max,None,Bottom,0,657.5923,43.0811,6686.5687,1080.0857,15301.7126
Story6,SEy_b2,LinRespSpec,Max,None,Top,0,40.3697,659.7668,12860.6481,13869.3408,903.1604
Story6,SEy_b2,LinRespSpec,Max,None,Bottom,0,40.3697,659.7668,12860.6481,15339.8007,1005.999
Story6,TorX+,LinStatic,None,None,Top,0,0,0,0,0,0
Story6,TorX+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story6,TorX-,LinStatic,None,None,Top,0,0,0,0,0,0
Story6,TorX-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story6,TorY+,LinStatic,None,None,Top,0,0,0,0,0,0
Story6,TorY+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story6,TorY-,LinStatic,None,None,Top,0,0,0,0,0,0
Story6,TorY-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story6,ED1_C1_1.4CP,Combination,None,None,Top,10207.8765,0,0,0,71807.9645,-202320.4874
Story6,ED1_C1_1.4CP,Combination,None,None,Bottom,10547.463,0,0,0,74313.7349,-209069.7519
Story6,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Top,11407.7734,0,0,0,79696.2324,-226025.3657
Story6,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Bottom,11698.8476,0,0,0,81844.0356,-231810.4495
Story6,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Top,10471.5348,0,0,0,73304.7932,-207496.245
Story6,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Bottom,10762.6089,0,0,0,75452.5964,-213281.3288
Story6,ED1_DYN_XP,Combination,Max,None,Top,10396.2593,920.6292,60.3135,9997.3969,74148.9772,-186621.4603
Story6,ED1_DYN_XP,Combination,Max,None,Bottom,10687.3335,920.6292,60.3135,9997.3969,76450.8317,-190369.1526
Story6,ED1_DYN_XP,Combination,Min,None,Top,10396.2593,-920.6292,-60.3135,-9997.3969,71432.84,-225391.4726
Story6,ED1_DYN_XP,Combination,Min,None,Bottom,10687.3335,-920.6292,-60.3135,-9997.3969,73426.5919,-233213.9479
Story6,ED1_DYN_XN,Combination,Max,None,Top,10396.2593,920.6292,60.3135,9997.3969,74148.9772,-186621.4603
Story6,ED1_DYN_XN,Combination,Max,None,Bottom,10687.3335,920.6292,60.3135,9997.3969,76450.8317,-190369.1526
Story6,ED1_DYN_XN,Combination,Min,None,Top,10396.2593,-920.6292,-60.3135,-9997.3969,71432.84,-225391.4726
Story6,ED1_DYN_XN,Combination,Min,None,Bottom,10687.3335,-920.6292,-60.3135,-9997.3969,73426.5919,-233213.9479
Story6,ED1_DYN_YP,Combination,Max,None,Top,10396.2593,56.5175,923.6735,19783.2097,92207.9857,-204742.0418
Story6,ED1_DYN_YP,Combination,Max,None,Bottom,10687.3335,56.5175,923.6735,19783.2097,96414.4328,-210383.1517
Story6,ED1_DYN_YP,Combination,Min,None,Top,10396.2593,-56.5175,-923.6735,-19783.2097,53373.8315,-207270.891
Story6,ED1_DYN_YP,Combination,Min,None,Bottom,10687.3335,-56.5175,-923.6735,-19783.2097,53462.9908,-213199.9488
Story6,ED1_DYN_YN,Combination,Max,None,Top,10396.2593,56.5175,923.6735,19783.2097,92207.9857,-204742.0418
Story6,ED1_DYN_YN,Combination,Max,None,Bottom,10687.3335,56.5175,923.6735,19783.2097,96414.4328,-210383.1517
Story6,ED1_DYN_YN,Combination,Min,None,Top,10396.2593,-56.5175,-923.6735,-19783.2097,53373.8315,-207270.891
Story6,ED1_DYN_YN,Combination,Min,None,Bottom,10687.3335,-56.5175,-923.6735,-19783.2097,53462.9908,-213199.9488
Story6,ED1_DYN_09_XP,Combination,Max,None,Top,6562.2063,920.6292,60.3135,9997.3969,47520.3314,-110678.1644
Story6,ED1_DYN_09_XP,Combination,Max,None,Bottom,6780.5119,920.6292,60.3135,9997.3969,49285.2352,-112979.5857
Story6,ED1_DYN_09_XP,Combination,Min,None,Top,6562.2063,-920.6292,-60.3135,-9997.3969,44804.1943,-149448.1766
Story6,ED1_DYN_09_XP,Combination,Min,None,Bottom,6780.5119,-920.6292,-60.3135,-9997.3969,46260.9953,-155824.381
Story6,ED1_DYN_09_XN,Combination,Max,None,Top,6562.2063,920.6292,60.3135,9997.3969,47520.3314,-110678.1644
Story6,ED1_DYN_09_XN,Combination,Max,None,Bottom,6780.5119,920.6292,60.3135,9997.3969,49285.2352,-112979.5857
Story6,ED1_DYN_09_XN,Combination,Min,None,Top,6562.2063,-920.6292,-60.3135,-9997.3969,44804.1943,-149448.1766
Story6,ED1_DYN_09_XN,Combination,Min,None,Bottom,6780.5119,-920.6292,-60.3135,-9997.3969,46260.9953,-155824.381
Story6,ED1_DYN_09_YP,Combination,Max,None,Top,6562.2063,56.5175,923.6735,19783.2097,65579.34,-128798.7459
Story6,ED1_DYN_09_YP,Combination,Max,None,Bottom,6780.5119,56.5175,923.6735,19783.2097,69248.8363,-132993.5848
Story6,ED1_DYN_09_YP,Combination,Min,None,Top,6562.2063,-56.5175,-923.6735,-19783.2097,26745.1858,-131327.5951
Story6,ED1_DYN_09_YP,Combination,Min,None,Bottom,6780.5119,-56.5175,-923.6735,-19783.2097,26297.3942,-135810.3819
Story6,ED1_DYN_09_YN,Combination,Max,None,Top,6562.2063,56.5175,923.6735,19783.2097,65579.34,-128798.7459
Story6,ED1_DYN_09_YN,Combination,Max,None,Bottom,6780.5119,56.5175,923.6735,19783.2097,69248.8363,-132993.5848
Story6,ED1_DYN_09_YN,Combination,Min,None,Top,6562.2063,-56.5175,-923.6735,-19783.2097,26745.1858,-131327.5951
Story6,ED1_DYN_09_YN,Combination,Min,None,Bottom,6780.5119,-56.5175,-923.6735,-19783.2097,26297.3942,-135810.3819
Story5,Dead,LinStatic,None,None,Top,6759.8174,0,0,0,47772.8045,-134010.7109
Story5,Dead,LinStatic,None,None,Bottom,7002.3792,0,0,0,49562.6405,-138831.6141
Story5,Live,LinStatic,None,None,Top,0,0,0,0,0,0
Story5,Live,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story5,MODAL,LinModEigen,Mode,1,Top,0,-0.2004,-0.0102,-0.9222,0.2541,-4.9582
Story5,MODAL,LinModEigen,Mode,1,Bottom,0,-0.2004,-0.0102,-0.9222,0.2806,-5.4791
Story5,MODAL,LinModEigen,Mode,2,Top,0,-0.0112,-0.2719,-4.9873,6.8231,-0.2801
Story5,MODAL,LinModEigen,Mode,2,Bottom,0,-0.0112,-0.2719,-4.9873,7.53,-0.3093
Story5,MODAL,LinModEigen,Mode,3,Top,0,0.2185,-0.0328,-4.9462,0.8175,5.398
Story5,MODAL,LinModEigen,Mode,3,Bottom,0,0.2185,-0.0328,-4.9462,0.9027,5.9662
Story5,MODAL,LinModEigen,Mode,4,Top,0,2.2104,0.0575,-6.2251,0.1607,-13.7584
Story5,MODAL,LinModEigen,Mode,4,Bottom,0,2.2104,0.0575,-6.2251,0.0111,-8.0114
Story5,MODAL,LinModEigen,Mode,5,Top,0,-0.0457,3.0879,60.6282,12.7959,0.4096
Story5,MODAL,LinModEigen,Mode,5,Bottom,0,-0.0457,3.0879,60.6282,4.7675,0.2909
Story5,MODAL,LinModEigen,Mode,6,Top,0,-0.9208,0.0479,46.5429,0.4454,5.3107
Story5,MODAL,LinModEigen,Mode,6,Bottom,0,-0.9208,0.0479,46.5429,0.321,2.9166
Story5,MODAL,LinModEigen,Mode,7,Top,0,-3.1099,-0.0446,11.5353,-0.4367,37.813
Story5,MODAL,LinModEigen,Mode,7,Bottom,0,-3.1099,-0.0446,11.5353,-0.3209,29.7274
Story5,MODAL,LinModEigen,Mode,8,Top,0,0.0114,-4.2241,-83.1693,-54.7407,-0.2072
Story5,MODAL,LinModEigen,Mode,8,Bottom,0,0.0114,-4.2241,-83.1693,-43.7581,-0.1775
Story5,MODAL,LinModEigen,Mode,9,Top,0,-1.0714,0.0983,67.2013,0.8162,13.7316
Story5,MODAL,LinModEigen,Mode,9,Bottom,0,-1.0714,0.0983,67.2013,0.5605,10.946
Story5,MODAL,LinModEigen,Mode,10,Top,0,-5.9948,0.011,28.6124,0.2129,-57.0789
Story5,MODAL,LinModEigen,Mode,10,Bottom,0,-5.9948,0.011,28.6124,0.1844,-72.6654
Story5,MODAL,LinModEigen,Mode,11,Top,0,-0.0171,-7.979,-154.4018,71.1889,-0.278
Story5,MODAL,LinModEigen,Mode,11,Bottom,0,-0.0171,-7.979,-154.4018,91.9343,-0.3223
Story5,MODAL,LinModEigen,Mode,12,Top,0,2.2428,-0.2284,-123.7499,3.113,18.1698
Story5,MODAL,LinModEigen,Mode,12,Bottom,0,2.2428,-0.2284,-123.7499,3.7069,24.0012
Story5,PP,LinStatic,None,None,Top,6759.8174,0,0,0,47772.8045,-134010.7109
Story5,PP,LinStatic,None,None,Bottom,7002.3792,0,0,0,49562.6405,-138831.6141
Story5,TERP,LinStatic,None,None,Top,987.9905,0,0,0,6744.7349,-19553.3435
Story5,TERP,LinStatic,None,None,Bottom,987.9905,0,0,0,6744.7349,-19553.3435
Story5,TERT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story5,TERT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story5,SCP,LinStatic,None,None,Top,1764.2688,0,0,0,12044.1694,-34916.6848
Story5,SCP,LinStatic,None,None,Bottom,1764.2688,0,0,0,12044.1694,-34916.6848
Story5,SCT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story5,SCT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story5,SEx,LinRespSpec,Max,None,Top,0,684.9963,43.8849,7317.4931,1080.0857,15301.7126
Story5,SEx,LinRespSpec,Max,None,Bottom,0,684.9963,43.8849,7317.4931,1192.1701,16822.063
Story5,SEy,LinRespSpec,Max,None,Top,0,41.1694,686.7777,14718.7645,15339.8007,1005.999
Story5,SEy,LinRespSpec,Max,None,Bottom,0,41.1694,686.7777,14718.7645,16875.3505,1110.848
Story5,SEx_b2,LinRespSpec,Max,None,Top,0,684.9963,43.8849,6844.1264,1080.0857,15301.7126
Story5,SEx_b2,LinRespSpec,Max,None,Bottom,0,684.9963,43.8849,6844.1264,1192.1701,16822.063
Story5,SEy_b2,LinRespSpec,Max,None,Top,0,41.1694,686.7777,13396.5456,15339.8007,1005.999
Story5,SEy_b2,LinRespSpec,Max,None,Bottom,0,41.1694,686.7777,13396.5456,16875.3505,1110.848
Story5,TorX+,LinStatic,None,None,Top,0,0,0,0,0,0
Story5,TorX+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story5,TorX-,LinStatic,None,None,Top,0,0,0,0,0,0
Story5,TorX-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story5,TorY+,LinStatic,None,None,Top,0,0,0,0,0,0
Story5,TorY+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story5,TorY-,LinStatic,None,None,Top,0,0,0,0,0,0
Story5,TorY-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story5,ED1_C1_1.4CP,Combination,None,None,Top,10912.7971,0,0,0,76774.2041,-216293.2324
Story5,ED1_C1_1.4CP,Combination,None,None,Bottom,11252.3836,0,0,0,79279.9745,-223042.4969
Story5,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Top,12200.1798,0,0,0,85237.7206,-241726.4506
Story5,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Bottom,12491.2539,0,0,0,87385.5238,-247511.5344
Story5,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Top,11193.3704,0,0,0,78364.5146,-221800.6625
Story5,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Bottom,11484.4445,0,0,0,80512.3178,-227585.7463
Story5,ED1_DYN_XP,Combination,Max,None,Top,11118.0949,958.9949,61.4388,10244.4904,79362.75,-198888.4863
Story5,ED1_DYN_XP,Combination,Max,None,Bottom,11409.1691,958.9949,61.4388,10244.4904,81667.4714,-202545.0795
Story5,ED1_DYN_XP,Combination,Min,None,Top,11118.0949,-958.9949,-61.4388,-10244.4904,76338.5101,-241733.2816
Story5,ED1_DYN_XP,Combination,Min,None,Bottom,11409.1691,-958.9949,-61.4388,-10244.4904,78329.3951,-249646.856
Story5,ED1_DYN_XN,Combination,Max,None,Top,11118.0949,958.9949,61.4388,10244.4904,79362.75,-198888.4863
Story5,ED1_DYN_XN,Combination,Max,None,Bottom,11409.1691,958.9949,61.4388,10244.4904,81667.4714,-202545.0795
Story5,ED1_DYN_XN,Combination,Min,None,Top,11118.0949,-958.9949,-61.4388,-10244.4904,76338.5101,-241733.2816
Story5,ED1_DYN_XN,Combination,Min,None,Bottom,11409.1691,-958.9949,-61.4388,-10244.4904,78329.3951,-249646.856
Story5,ED1_DYN_YP,Combination,Max,None,Top,11118.0949,57.6371,961.4888,20606.2702,99326.3511,-218902.4854
Story5,ED1_DYN_YP,Combination,Max,None,Bottom,11409.1691,57.6371,961.4888,20606.2702,103623.9239,-224540.7806
Story5,ED1_DYN_YP,Combination,Min,None,Top,11118.0949,-57.6371,-961.4888,-20606.2702,56374.909,-221719.2825
Story5,ED1_DYN_YP,Combination,Min,None,Bottom,11409.1691,-57.6371,-961.4888,-20606.2702,56372.9426,-227651.155
Story5,ED1_DYN_YN,Combination,Max,None,Top,11118.0949,57.6371,961.4888,20606.2702,99326.3511,-218902.4854
Story5,ED1_DYN_YN,Combination,Max,None,Bottom,11409.1691,57.6371,961.4888,20606.2702,103623.9239,-224540.7806
Story5,ED1_DYN_YN,Combination,Min,None,Top,11118.0949,-57.6371,-961.4888,-20606.2702,56374.909,-221719.2825
Story5,ED1_DYN_YN,Combination,Min,None,Bottom,11409.1691,-57.6371,-961.4888,-20606.2702,56372.9426,-227651.155
Story5,ED1_DYN_09_XP,Combination,Max,None,Top,7015.3696,958.9949,61.4388,10244.4904,50866.9654,-117623.2518
Story5,ED1_DYN_09_XP,Combination,Max,None,Bottom,7233.6752,958.9949,61.4388,10244.4904,52634.736,-119833.574
Story5,ED1_DYN_09_XP,Combination,Min,None,Top,7015.3696,-958.9949,-61.4388,-10244.4904,47842.7255,-160468.047
Story5,ED1_DYN_09_XP,Combination,Min,None,Bottom,7233.6752,-958.9949,-61.4388,-10244.4904,49296.6597,-166935.3505
Story5,ED1_DYN_09_XN,Combination,Max,None,Top,7015.3696,958.9949,61.4388,10244.4904,50866.9654,-117623.2518
Story5,ED1_DYN_09_XN,Combination,Max,None,Bottom,7233.6752,958.9949,61.4388,10244.4904,52634.736,-119833.574
Story5,ED1_DYN_09_XN,Combination,Min,None,Top,7015.3696,-958.9949,-61.4388,-10244.4904,47842.7255,-160468.047
Story5,ED1_DYN_09_XN,Combination,Min,None,Bottom,7233.6752,-958.9949,-61.4388,-10244.4904,49296.6597,-166935.3505
Story5,ED1_DYN_09_YP,Combination,Max,None,Top,7015.3696,57.6371,961.4888,20606.2702,70830.5665,-137637.2508
Story5,ED1_DYN_09_YP,Combination,Max,None,Bottom,7233.6752,57.6371,961.4888,20606.2702,74591.1885,-141829.2751
Story5,ED1_DYN_09_YP,Combination,Min,None,Top,7015.3696,-57.6371,-961.4888,-20606.2702,27879.1245,-140454.048
Story5,ED1_DYN_09_YP,Combination,Min,None,Bottom,7233.6752,-57.6371,-961.4888,-20606.2702,27340.2072,-144939.6495
Story5,ED1_DYN_09_YN,Combination,Max,None,Top,7015.3696,57.6371,961.4888,20606.2702,70830.5665,-137637.2508
Story5,ED1_DYN_09_YN,Combination,Max,None,Bottom,7233.6752,57.6371,961.4888,20606.2702,74591.1885,-141829.2751
Story5,ED1_DYN_09_YN,Combination,Min,None,Top,7015.3696,-57.6371,-961.4888,-20606.2702,27879.1245,-140454.048
Story5,ED1_DYN_09_YN,Combination,Min,None,Bottom,7233.6752,-57.6371,-961.4888,-20606.2702,27340.2072,-144939.6495
Story4,Dead,LinStatic,None,None,Top,7197.4661,0,0,0,50870.4695,-142687.6868
Story4,Dead,LinStatic,None,None,Bottom,7440.0279,0,0,0,52660.3055,-147508.59
Story4,Live,LinStatic,None,None,Top,0,0,0,0,0,0
Story4,Live,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story4,MODAL,LinModEigen,Mode,1,Top,0,-0.2026,-0.0103,-0.9302,0.2806,-5.4791
Story4,MODAL,LinModEigen,Mode,1,Bottom,0,-0.2026,-0.0103,-0.9302,0.3073,-6.0059
Story4,MODAL,LinModEigen,Mode,2,Top,0,-0.0114,-0.2747,-5.0382,7.53,-0.3093
Story4,MODAL,LinModEigen,Mode,2,Bottom,0,-0.0114,-0.2747,-5.0382,8.2441,-0.3388
Story4,MODAL,LinModEigen,Mode,3,Top,0,0.221,-0.0331,-4.9984,0.9027,5.9662
Story4,MODAL,LinModEigen,Mode,3,Bottom,0,0.221,-0.0331,-4.9984,0.9888,6.5409
Story4,MODAL,LinModEigen,Mode,4,Top,0,2.4569,0.0629,-7.0209,0.0111,-8.0114
Story4,MODAL,LinModEigen,Mode,4,Bottom,0,2.4569,0.0629,-7.0209,-0.1525,-1.6234
Story4,MODAL,LinModEigen,Mode,5,Top,0,-0.0516,3.4097,66.9583,4.7675,0.2909
Story4,MODAL,LinModEigen,Mode,5,Bottom,0,-0.0516,3.4097,66.9583,-4.0976,0.1567
Story4,MODAL,LinModEigen,Mode,6,Top,0,-1.0238,0.0532,51.3866,0.321,2.9166
Story4,MODAL,LinModEigen,Mode,6,Bottom,0,-1.0238,0.0532,51.3866,0.1827,0.2547
Story4,MODAL,LinModEigen,Mode,7,Top,0,-5.7368,-0.0686,22.2527,-0.3209,29.7274
Story4,MODAL,LinModEigen,Mode,7,Bottom,0,-5.7368,-0.0686,22.2527,-0.1424,14.8117
Story4,MODAL,LinModEigen,Mode,8,Top,0,0.0324,-7.7885,-153.1841,-43.7581,-0.1775
Story4,MODAL,LinModEigen,Mode,8,Bottom,0,0.0324,-7.7885,-153.1841,-23.5081,-0.0934
Story4,MODAL,LinModEigen,Mode,9,Top,0,-2.0209,0.1565,121.5251,0.5605,10.946
Story4,MODAL,LinModEigen,Mode,9,Bottom,0,-2.0209,0.1565,121.5251,0.1535,5.6917
Story4,MODAL,LinModEigen,Mode,10,Top,0,2.4434,0.0402,-7.8093,0.1844,-72.6654
Story4,MODAL,LinModEigen,Mode,10,Bottom,0,2.4434,0.0402,-7.8093,0.0799,-66.3125
Story4,MODAL,LinModEigen,Mode,11,Top,0,0.0311,3.2734,64.1931,91.9343,-0.3223
Story4,MODAL,LinModEigen,Mode,11,Bottom,0,0.0311,3.2734,64.1931,83.4234,-0.2414
Story4,MODAL,LinModEigen,Mode,12,Top,0,-0.6056,0.1977,56.4647,3.7069,24.0012
Story4,MODAL,LinModEigen,Mode,12,Bottom,0,-0.6056,0.1977,56.4647,3.1929,22.4267
Story4,PP,LinStatic,None,None,Top,7197.4661,0,0,0,50870.4695,-142687.6868
Story4,PP,LinStatic,None,None,Bottom,7440.0279,0,0,0,52660.3055,-147508.59
Story4,TERP,LinStatic,None,None,Top,1053.8566,0,0,0,7194.3839,-20856.8997
Story4,TERP,LinStatic,None,None,Bottom,1053.8566,0,0,0,7194.3839,-20856.8997
Story4,TERT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story4,TERT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story4,SCP,LinStatic,None,None,Top,1881.8867,0,0,0,12847.114,-37244.4637
Story4,SCP,LinStatic,None,None,Bottom,1881.8867,0,0,0,12847.114,-37244.4637
Story4,SCT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story4,SCT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story4,SEx,LinRespSpec,Max,None,Top,0,707.6942,44.4653,7454.998,1192.1701,16822.063
Story4,SEx,LinRespSpec,Max,None,Bottom,0,707.6942,44.4653,7454.998,1305.8002,18405.5137
Story4,SEy,LinRespSpec,Max,None,Top,0,41.7558,708.979,15202.4577,16875.3505,1110.848
Story4,SEy,LinRespSpec,Max,None,Bottom,0,41.7558,708.979,15202.4577,18473.2387,1217.2389
Story4,SEx_b2,LinRespSpec,Max,None,Top,0,707.6942,44.4653,6965.9459,1192.1701,16822.063
